Age,Employment_Type,Monthly_Income_INR,Monthly_Expenses_INR,Savings_INR,Current_Balance_INR,Existing_EMI_INR,Loan_Amount_INR,Credit_Utilization,Previous_Defaults,Credit_History_Years,Active_Loans,Loan_Purpose,Approved
58,Private,24197,16528,27981,21072,0,183212,0.7473432237620136,0,18,0,Personal,1
28,Business,58098,25842,127022,9176,0,472293,0.8836568708353085,0,2,0,Personal,1
21,Government,32137,10237,111029,59513,0,392048,0.5079759905040254,0,0,0,Business,1
51,Self Employed,31402,21608,209427,36178,4171,189533,0.2486865944723472,0,9,3,Personal,1
55,Government,76630,47352,590278,4992,0,383126,0.6656576565399533,1,2,0,Education,1
63,Business,45603,18321,522330,25410,7944,487226,0.6394145134076133,0,16,1,Business,1
21,Government,21347,9895,33761,59268,3618,147060,0.9092484702710909,0,2,4,Personal,1
55,Government,51990,33529,248394,4078,14243,234836,0.2849892535196984,0,19,1,Education,1
36,Private,31898,14129,215634,18149,5664,387635,0.8173709956543612,0,18,0,Car,1
23,Private,20607,10859,71681,51075,0,688333,0.6706454572513042,0,2,3,Home,1
51,Private,26978,13865,27948,60633,0,227826,0.8399673694934264,0,10,0,Personal,1
35,Private,167298,77043,1078854,46798,15234,1968694,0.10293303416711319,0,4,2,Business,1
30,Private,101461,56392,522594,12945,0,4099460,0.8272217915688481,0,1,1,Home,0
58,Government,14636,7161,30830,23213,0,88185,0.47705765212452633,0,17,2,Education,1
40,Private,43782,13506,356466,42560,12856,1709012,0.7745346794796034,0,9,1,Home,1
36,Self Employed,45739,28621,242366,6967,15646,396489,0.24323927499208842,0,1,2,Personal,1
62,Self Employed,41788,14427,175798,29115,0,301138,0.34766560927592516,2,23,1,Personal,0
28,Self Employed,32914,15984,144234,40229,0,383776,0.4147302594151111,0,1,0,Car,1
18,Self Employed,76744,40824,228663,58911,0,990302,0.5502187161935984,0,0,0,Car,1
41,Private,86302,50245,872905,5552,9766,3005189,0.5104037193821784,0,16,0,Home,1
24,Government,91986,42710,446395,13999,10584,882578,0.2365327883796593,0,5,0,Business,1
42,Private,59758,35509,231275,25403,0,469876,0.9036538349415402,0,20,0,Personal,1
38,Self Employed,70628,24899,123994,38225,22744,2803604,0.9444357218964398,0,18,1,Home,0
32,Business,39867,22380,293373,41284,8003,1499213,0.23720363538330969,1,3,0,Home,0
18,Private,19036,12002,78186,10761,1530,718454,0.3909360699423583,0,0,1,Home,0
29,Government,18738,12287,32872,2419,0,113589,0.8046598410856832,0,9,1,Personal,1
24,Government,29406,15638,22724,37507,0,179586,0.7826776182580487,0,1,2,Education,1
32,Private,43462,18478,270692,73948,3099,412832,0.9736663251022301,0,4,0,Business,1
38,Private,22699,8292,170193,49912,2427,148413,0.947351470789718,0,20,0,Education,1
36,Government,24886,10905,54607,31222,6153,211445,0.8750175988608532,0,11,1,Personal,1
46,Business,39064,20156,330133,115921,11258,339423,0.5865903905052083,0,19,1,Personal,1
42,Private,82328,31163,298743,19028,0,552824,0.33788894607320596,0,17,0,Personal,1
50,Business,59909,40798,245090,24336,13366,673908,0.5224810634439406,0,4,0,Car,1
49,Self Employed,29198,19237,139917,2370,1467,167983,0.7711755875961638,0,0,1,Education,1
52,Self Employed,50404,15785,384674,89536,0,1742496,0.10435064911034608,0,21,1,Home,1
61,Private,22088,11591,293430,28265,2307,235934,0.7031368318671418,1,3,1,Car,1
55,Private,29198,17977,226956,16868,0,407624,0.896054588927124,0,15,5,Business,1
43,Private,18136,7220,71104,3367,0,152633,0.21045614085470354,0,5,1,Personal,1
28,Private,63405,32308,421927,15502,15173,482537,0.8111901199832147,0,7,2,Personal,1
52,Private,41370,19129,65481,2108,2644,511973,0.8908300877154257,1,5,1,Business,0
25,Business,44594,16884,240740,13761,4074,270039,0.06704625307441969,0,5,1,Education,1
63,Self Employed,79503,43400,1065659,92757,26211,916646,0.9579870114272004,0,11,2,Car,1
31,Self Employed,26947,18794,66873,7026,0,212711,0.5022111014353425,0,12,1,Personal,1
27,Business,64864,28936,116008,25650,0,2470220,0.45788894592411367,0,6,0,Home,0
19,Private,161288,84023,721198,8196,44244,6494291,0.602579167463282,0,1,2,Home,1
63,Government,27193,11724,267911,47888,0,362114,0.21370161945067223,0,0,3,Business,1
26,Private,19190,12488,14054,26793,2134,91164,0.6636249020857914,0,6,2,Education,1
20,Private,23047,14884,110337,8778,2839,274301,0.8088589548869213,0,1,0,Business,1
38,Self Employed,61892,22993,244404,62351,13601,363418,0.3223461734036066,0,8,3,Education,1
43,Private,139773,92247,614281,47977,0,1402364,0.2555051948634741,0,1,0,Car,1
25,Private,136379,49178,605143,92663,27094,1577978,0.9150385246516093,0,6,0,Business,1
65,Private,81384,27522,962743,2018,23884,532484,0.4675427562077158,3,1,0,Education,0
19,Government,83081,46622,165739,20325,0,831080,0.6288505168404569,0,1,0,Car,1
23,Private,64778,29432,78199,264454,22579,437638,0.8553347287963323,0,3,0,Personal,1
45,Self Employed,75739,38800,527373,52010,0,975405,0.7169862265696423,0,10,2,Car,1
46,Private,58821,33000,467993,55386,6598,1665742,0.32177129276079364,0,22,0,Home,1
43,Private,30337,9742,302279,31117,6063,1181443,0.02046726549355704,0,12,1,Home,1
42,Private,137044,57172,793021,39437,40294,920486,0.46890170189266633,0,19,1,Personal,1
29,Private,109235,52909,564158,51092,0,1208532,0.24846671130620013,0,10,0,Car,1
22,Government,30754,12505,20479,4904,8267,1098998,0.4195560632610914,1,4,0,Home,1
51,Business,72336,23117,886489,37386,4342,427090,0.45838745046141327,0,16,1,Education,1
65,Private,117800,39424,753989,52688,39202,783176,0.8657273308280432,0,19,0,Education,1
54,Private,63020,39116,594592,3251,0,1733873,0.766768376924103,0,19,0,Home,1
32,Private,43338,28800,340712,12574,0,547687,0.19594244120822324,0,10,2,Business,1
61,Self Employed,115593,41716,1546308,13747,0,733853,0.3159342191384188,1,14,0,Education,1
53,Private,57136,22837,533245,59844,0,329936,0.5836433272699171,0,13,1,Education,1
32,Private,33633,18864,207253,47471,5777,1353260,0.5654594273225437,0,0,3,Home,1
60,Government,24585,16759,364191,34050,0,277813,0.5456956205626632,0,9,0,Business,1
65,Business,12000,5038,171358,51000,3974,154233,0.9522679987183872,0,18,0,Business,1
40,Private,160151,102830,1083462,20122,24766,1254307,0.6926994264005384,1,12,1,Personal,1
23,Private,29669,14905,123745,64354,0,281693,0.09709868883606243,0,2,1,Business,1
63,Private,87410,59668,294526,10005,0,650556,0.9404773560769691,0,13,1,Personal,1
61,Private,28219,10003,231021,38580,0,862679,0.4632126735944563,0,21,0,Home,1
60,Business,54185,37358,298828,10302,3176,305693,0.5805741630910153,0,8,1,Education,1
62,Business,64205,30586,496232,3220,15887,539863,0.8194920877964869,0,21,1,Personal,1
38,Private,23307,15876,161393,12028,2243,271450,0.21328700032386605,1,12,4,Car,1
40,Business,87048,42085,187865,22371,5666,3053044,0.5119201857460859,0,1,0,Home,1
60,Self Employed,43523,22285,54866,57628,0,339105,0.859389668947212,0,17,1,Personal,1
33,Business,68294,42472,261199,23330,8373,503411,0.736621894459253,0,9,0,Personal,1
64,Private,117325,69110,729951,7922,22147,1342305,0.35054853734563507,0,16,3,Business,1
32,Private,76402,41856,297722,149868,0,528900,0.5892082127537802,0,3,1,Personal,1
42,Private,46309,21616,485217,11444,4322,553693,0.008030248110333038,1,10,0,Car,1
53,Self Employed,157381,97100,1613501,128586,24732,1273616,0.04729897315445253,0,16,1,Personal,1
28,Government,47724,32418,131664,84623,0,337164,0.11344020714483927,2,6,1,Personal,1
32,Private,51838,15754,101994,25455,12541,308873,0.6944500280092983,0,8,2,Personal,1
21,Private,44436,23779,159836,4894,13447,329469,0.6200786024398803,0,3,2,Personal,1
38,Private,23497,15188,161666,37664,4258,282647,0.9161362518293654,0,12,1,Business,1
30,Private,21994,12344,90772,58069,6970,158960,0.7085592254577345,2,6,0,Personal,0
39,Business,35153,21806,95771,19679,0,241863,0.4206017209800239,0,17,0,Personal,1
36,Private,26682,17557,22866,10195,0,361153,0.8669408809649304,0,17,0,Business,1
51,Business,41497,24913,175830,50709,0,481227,0.0427475501760195,0,2,1,Business,1
31,Private,80474,47222,326703,25628,17898,3045626,0.010116479268385548,0,13,1,Home,1
21,Private,38351,26304,172067,8605,8759,294927,0.25029949593125556,1,3,0,Personal,1
65,Private,55936,36105,836625,91596,15530,728658,0.12760788043821158,0,13,1,Business,1
63,Government,36187,22658,273346,90752,9616,486720,0.2702345550042261,1,17,0,Business,1
44,Private,225713,75514,2142173,15720,0,6846595,0.3055977559793501,0,9,0,Home,1
46,Self Employed,121168,47935,1477065,3984,0,1517745,0.4554430554291843,2,17,0,Car,0
64,Private,42253,22085,529532,31891,11902,509132,0.6106151702481785,0,3,1,Car,1
45,Self Employed,57717,33696,516378,13447,8971,329781,0.3524988050950726,0,5,2,Education,1
52,Private,21933,9240,278343,4059,1984,260895,0.9672414494170692,0,10,2,Business,1
25,Government,43103,14539,109053,68714,13460,290465,0.5416772005039723,0,1,1,Personal,1
33,Government,34192,14512,21966,190235,11608,253265,0.876233076711272,0,8,0,Personal,1
59,Private,76552,46575,1189713,14942,13686,853125,0.8023319512049312,0,24,1,Business,1
53,Private,28051,18260,207073,42964,0,180787,0.048084177453778354,0,0,0,Education,1
47,Government,132540,88160,1327394,4041,0,4627420,0.47141453096373165,1,12,1,Home,1
35,Private,47133,21282,362576,15847,3298,241752,0.806475514324767,1,0,1,Education,1
19,Private,29095,13064,64150,5453,6451,843610,0.906627374076371,0,1,0,Home,0
30,Private,49975,23122,227863,3708,15515,392515,0.6328548207863313,0,8,1,Personal,1
21,Self Employed,76272,34347,242892,28659,0,900003,0.9320339590151372,1,3,1,Car,0
43,Private,66986,37946,206584,50589,3538,2137611,0.6633119822815835,0,16,3,Home,1
42,Private,53849,23872,104209,20097,2883,1574312,0.20846534815508366,0,22,0,Home,1
47,Self Employed,82998,25574,595121,24281,0,657256,0.5585040749355262,0,4,2,Personal,1
28,Private,80008,38052,104624,11471,0,849026,0.7559931780094885,0,9,0,Business,1
24,Private,80248,31269,198736,41998,10104,1017029,0.6664250071872324,0,5,0,Car,1
48,Private,41547,12942,126012,15438,0,529405,0.08336994266165254,0,19,4,Business,1
61,Government,41374,20204,488094,4096,13997,529923,0.23701200529118693,2,1,1,Car,0
27,Self Employed,43286,16551,274262,7427,0,603836,0.6878021787754449,1,2,3,Business,1
56,Private,36445,17533,328884,6125,0,398775,0.528314954512552,0,9,1,Business,1
30,Business,52229,21471,186779,19174,16895,1768397,0.03085100556089082,0,7,1,Home,1
48,Self Employed,48855,26454,623375,4023,9700,262001,0.7383539283995442,0,1,0,Education,1
24,Private,132328,92146,69770,51271,0,801532,0.07943094564650299,0,6,1,Personal,1
59,Private,36210,18789,198154,73580,2868,253890,0.18482841622563295,0,11,0,Personal,1
59,Private,27118,15152,138132,10566,0,147850,0.9044768592218272,0,18,1,Education,1
53,Private,72217,48220,404634,21937,20285,2122272,0.3150726873274182,0,10,2,Home,1
37,Private,51170,23006,140700,23960,0,329160,0.034287079154322275,0,1,1,Education,1
21,Private,32473,11905,56417,127993,6461,329646,0.01742778001939993,0,1,1,Car,1
24,Private,78375,32378,152522,4036,20836,482352,0.9355462719245174,0,4,1,Education,1
18,Private,41464,19119,106804,35067,0,250994,0.3725206786216063,0,0,2,Personal,1
61,Business,122341,68267,853971,14728,33103,724095,0.6211757926519978,0,19,1,Personal,1
62,Government,27720,8366,303317,22902,0,242085,0.41392059861982533,0,24,3,Personal,1
59,Business,34596,22188,296513,9340,3797,163862,0.21341573402891345,0,6,0,Education,1
64,Business,52923,17487,211766,7239,16581,684165,0.8776901076385261,0,24,2,Business,1
30,Private,110710,73097,727955,10374,0,1276856,0.9496598676188343,0,4,1,Car,1
39,Self Employed,31949,21718,167856,4217,0,347036,0.9878442857031189,0,16,1,Car,1
38,Private,61445,42768,128360,11775,0,1692324,0.04137123117718233,0,2,0,Home,1
39,Private,24382,15209,55519,37169,0,126669,0.05036856496167652,0,1,2,Education,1
45,Private,84968,30311,825540,33621,0,1151737,0.857966207001554,0,24,1,Business,1
26,Private,33153,19310,165857,26256,0,1302310,0.17615738039105155,1,1,0,Home,0
43,Private,71058,27096,437848,2011,0,538573,0.561655719588536,0,6,0,Personal,1
26,Private,73294,48289,177581,6032,20972,421009,0.57984174592309,0,4,1,Education,1
32,Private,16488,7034,69538,57520,0,116599,0.6619473066406021,0,1,0,Personal,1
27,Private,55580,23939,263797,11512,0,344168,0.03757999078240637,0,2,0,Education,1
41,Private,36191,24141,350907,74980,0,1410781,0.30862204422467365,0,23,0,Home,1
59,Government,66112,20183,607065,64274,4633,842816,0.514159493767193,0,1,0,Business,1
25,Government,29014,10955,62271,7049,2396,990697,0.1743933473155007,0,4,4,Home,1
41,Private,34583,16211,38781,70528,0,403463,0.9440319735765088,0,4,1,Car,1
33,Government,100617,58386,200982,31652,14390,989012,0.8288171404383655,0,13,1,Car,1
43,Government,96052,53695,740184,31850,16104,1342896,0.13942518665731451,0,23,1,Business,1
44,Self Employed,26998,15328,67444,59454,5283,350991,0.6708701453379411,0,4,2,Car,1
54,Government,144036,93912,1065979,17578,39390,1885805,0.4101851504208749,0,18,1,Car,1
21,Self Employed,12000,4180,48234,41870,0,121533,0.31149486798184944,0,2,0,Business,1
41,Private,55756,28372,214250,35057,18907,431222,0.2909639232660336,0,19,1,Personal,1
36,Business,22682,13386,150199,46288,2567,281612,0.6626678515906398,0,18,2,Business,1
53,Private,61256,33963,525731,34380,8595,420596,0.9035570567701177,2,16,1,Personal,0
56,Private,41898,20082,296574,4503,0,1623185,0.8362820321283609,0,24,1,Home,1
27,Private,26619,8167,173194,12389,0,327967,0.34896576845660154,1,7,0,Car,1
42,Private,31494,10209,250900,86362,9203,1158132,0.7077418281172779,0,18,0,Home,0
35,Private,30577,10627,114313,9585,3725,838834,0.527386035810341,0,16,2,Home,1
36,Government,51319,22441,402257,21174,14619,679609,0.4403675697252014,0,15,2,Car,1
53,Business,87977,30533,938115,15244,0,1117801,0.2967261786494191,2,11,1,Business,1
27,Private,158781,74695,919955,4707,41766,6375239,0.08122604014368451,0,0,2,Home,1
50,Private,44243,16434,391341,7997,12817,1248372,0.19242809871228195,0,2,2,Home,1
22,Self Employed,58646,35871,143870,12134,17953,738548,0.5664061878446797,0,2,0,Business,1
64,Private,99880,64781,663595,20670,20284,799281,0.7286562144564046,1,17,1,Personal,1
52,Self Employed,37445,17069,350883,64269,5564,225399,0.03676931212425638,0,13,1,Personal,1
61,Private,30642,15459,92321,23746,0,295675,0.3791659526235519,0,10,0,Business,1
51,Self Employed,157795,107521,1783700,33658,0,972433,0.1658035568966505,0,2,0,Education,1
50,Government,44008,22629,240394,18651,4155,274682,0.6021210006774659,0,24,2,Education,1
38,Self Employed,55848,38983,369818,63221,16777,362600,0.8646562705978018,2,11,4,Education,0
34,Self Employed,18726,6682,90047,34596,0,151339,0.9296971901431105,0,6,2,Personal,1
39,Private,35800,23087,204540,4850,7920,233836,0.8852191246955088,0,6,0,Personal,1
65,Government,152098,75878,1988823,21473,49512,1316433,0.8723605245975005,0,24,1,Personal,1
54,Private,64710,20000,605688,54674,5871,649675,0.6009326889582505,0,24,1,Car,1
32,Business,48184,33193,122185,41688,0,581902,0.24297145771862994,1,1,0,Car,1
52,Private,113122,77603,207194,72714,0,3868862,0.7469554663337671,0,16,1,Home,1
45,Private,18268,8281,186381,9750,5636,171683,0.7245075272058074,0,11,0,Car,1
24,Government,38221,26053,218217,115393,5824,326176,0.16665290167642333,0,6,1,Personal,1
49,Private,191950,68411,543554,12067,32701,1448267,0.1948288674308848,0,6,0,Personal,1
28,Private,47572,27213,125257,3544,9789,290123,0.10933710514400197,0,7,0,Personal,1
27,Business,47375,17849,111606,22535,4745,527745,0.4986855400390968,0,1,4,Business,1
26,Private,99457,39649,649130,5507,0,801749,0.32156270607161863,0,0,1,Personal,1
31,Self Employed,103693,63432,218138,36306,18750,3671230,0.9001220328995333,0,2,3,Home,1
30,Private,22450,10123,39266,71244,2451,674956,0.03665072693050131,0,10,0,Home,1
42,Government,63372,19192,165356,78279,0,2201686,0.3240828650312586,0,2,0,Home,1
19,Private,140571,65463,531856,30021,0,1516982,0.8760211031530828,2,1,3,Business,0
52,Private,33327,13038,413618,24988,4726,245559,0.9989943667339596,0,25,0,Personal,1
24,Business,39204,22476,108211,155437,0,202739,0.7230179968855919,0,4,3,Education,1
38,Business,49875,18841,96063,27984,3836,1683445,0.900667652392087,1,7,2,Home,0
35,Private,74355,47356,424448,80707,0,471476,0.01612417873633043,0,13,0,Education,1
20,Private,20814,8467,28785,76521,7254,102717,0.7717474446993597,0,1,0,Education,1
59,Private,12000,5486,23154,12254,3832,53592,0.46162573650906635,0,16,1,Education,1
56,Business,55786,23386,744217,2415,10464,350493,0.6904330644351508,0,2,3,Personal,1
58,Business,98669,55014,1341293,19350,28848,625581,0.4299601542785221,2,14,1,Education,0
28,Self Employed,40652,13840,296679,61278,12207,458876,0.5693095210962313,0,5,1,Business,1
56,Private,33987,16695,257261,56261,4756,435223,0.2599990058463403,0,11,1,Business,1
41,Private,44347,19236,163944,29765,10013,1217716,0.5740953526538707,0,3,0,Home,1
63,Private,127839,83562,1684163,7111,43087,799967,0.2908166610120785,0,11,2,Personal,1
36,Private,32901,10836,73186,5414,4409,1142845,0.28025060847157635,1,1,2,Home,1
21,Private,69021,43612,112316,94821,17176,877577,0.3271148023296012,0,2,0,Business,1
43,Government,24535,9006,85020,18414,6103,319703,0.20076563775141976,0,1,1,Business,1
55,Government,25249,8469,353522,33337,4691,194559,0.22275160582299036,0,1,1,Personal,1
59,Business,81391,31004,956199,72890,16042,1048696,0.931524500862786,0,12,2,Business,1
49,Self Employed,130694,44574,320778,63181,24428,631488,0.45445471136111515,0,12,4,Education,1
56,Private,83566,42484,186617,27103,0,647622,0.614141396754362,0,9,3,Personal,1
62,Private,14295,9939,201516,22077,1352,101078,0.5717686021591945,0,19,1,Personal,1
63,Private,38102,11953,521457,41870,0,491807,0.26540632850661505,1,11,0,Car,1
53,Self Employed,56576,27408,552974,14907,14049,691572,0.00017851487062858773,1,2,0,Business,1
57,Self Employed,50804,23086,190232,31456,17382,1745981,0.10432960563155114,0,23,1,Home,1
54,Self Employed,15493,6752,114397,2702,1916,89117,0.8307831362097129,0,21,1,Education,1
50,Self Employed,22509,9740,188341,54171,0,282210,0.10935386222080401,0,16,0,Car,1
53,Private,30301,19938,401008,188926,0,135965,0.20676491754453108,0,15,0,Education,1
20,Private,47072,14478,55566,94837,9551,1820506,0.9128245947834414,0,1,1,Home,0
26,Private,15360,9369,58118,15383,1712,138019,0.8078160523102336,0,2,3,Car,1
25,Private,70272,28191,98564,24721,0,848274,0.05327444032739859,0,7,0,Business,1
50,Self Employed,46360,21015,295844,10084,0,338253,0.6434540304727263,0,2,0,Personal,1
23,Private,26214,12269,40215,12828,0,181156,0.5156825580113318,0,3,1,Personal,1
58,Government,55058,23228,720784,20338,15273,261480,0.36490631171430443,0,7,2,Education,1
56,Private,20660,6971,92962,43240,6857,194324,0.49759084881795135,0,6,0,Car,1
21,Business,47512,16426,120670,2541,6199,379843,0.15105295939777497,0,0,3,Personal,1
30,Private,16640,6976,59211,17015,4706,102532,0.9547754800394784,1,2,5,Personal,0
19,Private,18162,11418,80486,26391,3185,228117,0.17149386238747188,1,0,1,Business,1
